id_media,week,id_country,article_nb
en_GBR_guardi_int,2014-09-01,PSE,2.6666666667
es_BOL_larazo_int,2014-10-13,DZA,1
es_CHL_mercur_int,2014-12-01,VAT,4
en_CHN_mopost_int,2014-05-05,UKR,17.5833333333
en_NZL_nzhera_int,2015-03-16,AND,1
en_PAK_newint_int,2014-01-27,RUS,1.5
fr_FRA_lepari_int,2015-05-11,IRQ,1
es_MEX_univer_int,2015-05-18,RUS,2.5
fr_FRA_lmonde_int,2015-03-16,VEN,0.5
es_ESP_elpais_int,2014-06-09,IND,3.5
fr_BEL_lesoir_int,2014-07-07,UKR,2.8333333333
en_CHN_mopost_int,2015-01-05,YEM,1
es_CHL_mercur_int,2015-04-27,LTU,0.3333333333
en_GBR_dailyt_int,2015-06-22,MHL,0.5
fr_FRA_lmonde_int,2014-04-07,ROU,1
fr_FRA_lepari_int,2014-07-21,RUS,9
es_ESP_catalu_int,2015-05-25,TCD,1
es_MEX_univer_int,2014-09-01,TUR,4
en_GBR_dailyt_int,2014-07-21,IRL,1
en_CHN_mopost_int,2014-03-10,RUS,7.5
en_MLT_tmalta_int,2015-01-12,CUB,1.5
en_CHN_mopost_int,2014-02-24,MEX,1.5
es_MEX_univer_int,2014-09-22,UKR,9
fr_DZA_xpress_int,2015-06-22,LBN,1
en_NZL_nzhera_int,2015-02-02,NIC,2
en_SGP_twoday_int,2015-02-16,ARG,4.5
en_NZL_nzhera_int,2014-11-24,MMR,2
es_ARG_nacion_int,2015-05-11,CHL,10
en_NGA_thiday_int,2014-09-15,GBR,3.5
en_GBR_dailyt_int,2015-06-08,ZAF,3
en_USA_wapost_int,2015-05-25,PSE,7
es_BOL_larazo_int,2015-02-02,CMR,2
en_NZL_nzhera_int,2015-06-22,ROU,3
en_IND_hindti_int,2015-05-11,MMR,1
fr_CAN_jmontr_int,2014-09-29,PRK,1
en_GBR_guardi_int,2014-12-01,ESP,5
es_ESP_elpais_int,2015-06-01,GRC,15.6666666667
es_ARG_nacion_int,2014-06-09,IND,2
en_IND_hindti_int,2015-05-11,PSE,1
en_CHN_mopost_int,2015-05-04,NZL,1
fr_BEL_derheu_int,2014-06-09,GBR,0.5
es_ESP_elpais_int,2014-11-03,SYR,1
es_CHL_tercer_int,2014-11-10,GBR,2
en_CHN_chinad_int,2015-01-26,JPN,18
fr_FRA_lmonde_int,2014-03-17,RUS,46
en_GBR_dailyt_int,2014-05-12,EGY,1
fr_FRA_lepari_int,2015-01-26,KWT,0.5
en_SGP_twoday_int,2015-03-09,QAT,1
en_USA_wapost_int,2014-12-08,POL,1
es_ESP_elpais_int,2015-03-16,LTU,2
fr_BEL_lesoir_int,2015-04-13,COD,1
es_VEN_univer_int,2015-02-16,MMR,1
en_CAN_starca_int,2013-12-30,IRQ,1.3333333333
en_NZL_nzhera_int,2015-02-09,YEM,12.8333333333
en_GBR_guardi_int,2015-03-02,PRK,7.8333333333
fr_BEL_derheu_int,2014-06-09,AUS,2
en_GBR_guardi_int,2015-03-09,MMR,6.5
es_CHL_tercer_int,2014-05-19,NER,1
es_BOL_larazo_int,2014-12-08,ECU,1
fr_FRA_lmonde_int,2014-06-09,XK,1
en_GBR_guardi_int,2014-06-09,TUR,1.3333333333
es_MEX_univer_int,2014-06-02,USA,27.6666666667
en_NZL_nzhera_int,2014-08-11,BGR,1
en_USA_nytime_int,2015-01-05,AFG,1
en_GBR_guardi_int,2014-04-07,MYS,4
es_CHL_tercer_int,2015-02-02,FRA,6.9166666667
en_CAN_starca_int,2015-02-23,SSD,0.5
es_ARG_nacion_int,2014-10-13,TUR,0.5
en_PAK_newint_int,2014-08-25,TUR,5
es_MEX_univer_int,2014-04-28,POL,1
fr_FRA_lmonde_int,2015-04-13,BEL,2
en_CHN_mopost_int,2014-07-21,NLD,4.5
en_USA_wapost_int,2014-04-21,CHN,3
en_USA_wapost_int,2014-07-07,VAT,1
es_BOL_larazo_int,2015-03-23,NGA,3
fr_DZA_xpress_int,2014-06-02,CAF,3
en_GBR_dailyt_int,2015-01-12,SWE,1
en_SGP_twoday_int,2014-05-19,MYS,1.5
en_IND_hindti_int,2014-05-05,GRC,1
en_USA_nytime_int,2014-03-24,EGY,11
en_USA_nytime_int,2015-01-05,LKA,8.5
en_SGP_twoday_int,2015-04-06,CHL,1
fr_FRA_lmonde_int,2014-09-22,ISR,0.5
en_CHN_chinad_int,2014-11-17,SYR,1.5
es_BOL_larazo_int,2014-08-25,PER,1.5
en_GBR_dailyt_int,2014-04-07,BHS,1
en_PAK_newint_int,2014-04-28,DEU,1
en_IND_tindia_int,2014-07-28,UKR,6.5
fr_FRA_lepari_int,2014-03-31,ECU,1
es_CHL_mercur_int,2015-03-23,UKR,3
fr_FRA_lmonde_int,2014-10-13,KAZ,1
en_ZWE_chroni_int,2015-04-27,SOM,1
es_MEX_univer_int,2014-06-30,CHL,2
es_CHL_tercer_int,2014-12-01,POL,0.5
en_IND_hindti_int,2014-11-10,AUS,1
en_GBR_dailyt_int,2015-06-15,BIH,1
en_SGP_twoday_int,2014-06-02,PER,1
en_CAN_starca_int,2015-01-12,IND,2.5
en_NZL_nzhera_int,2014-04-14,PAK,5
en_NZL_nzhera_int,2014-01-13,JOR,2.8333333333
en_MYS_starmy_int,2014-05-19,GBR,7.75
fr_BEL_lesoir_int,2014-08-04,SYR,1.5
en_MYS_starmy_int,2015-03-30,PRK,1
en_CHN_chinad_int,2015-02-23,GRC,3
en_USA_wapost_int,2015-05-11,CHN,7
en_PAK_newint_int,2014-05-19,QAT,1
es_BOL_larazo_int,2014-12-15,USA,11
es_VEN_univer_int,2014-05-12,CHE,2
es_ESP_elpais_int,2015-02-16,RUS,5.5
es_MEX_jormex_int,2014-05-12,UKR,6
en_NZL_nzhera_int,2015-06-01,MMR,5.5
en_GBR_guardi_int,2014-04-14,BGD,3
fr_CAN_jmontr_int,2014-11-24,AFG,1.5
es_ARG_nacion_int,2014-05-26,URY,2
en_IND_hindti_int,2015-04-27,AUT,1
es_ESP_catalu_int,2014-11-17,SYR,3
en_NZL_nzhera_int,2014-08-04,NLD,3.5
en_GBR_guardi_int,2015-03-09,ISR,16
es_ESP_catalu_int,2014-11-17,PER,1
en_USA_nytime_int,2015-03-23,BGD,2
en_USA_wapost_int,2014-12-29,TUR,2
fr_FRA_lmonde_int,2014-11-03,HUN,0.5
en_ZWE_chroni_int,2014-04-28,ETH,2
es_VEN_univer_int,2015-05-11,IRQ,6.5
en_NZL_nzhera_int,2014-11-03,HUN,2.5
es_MEX_univer_int,2014-10-27,AFG,1
en_NZL_nzhera_int,2014-01-13,SLV,2
fr_FRA_lepari_int,2015-02-23,DNK,1
en_GBR_guardi_int,2014-12-29,SOM,0.5
en_MYS_starmy_int,2014-04-28,IRN,5.5
en_USA_nytime_int,2014-04-28,CUB,1
fr_BEL_derheu_int,2015-03-16,SYR,3.75
en_AUS_austra_int,2015-03-09,CAN,1
en_MYS_starmy_int,2014-05-19,IDN,1
fr_FRA_lepari_int,2014-10-13,LBR,0.5
es_MEX_jormex_int,2015-03-30,FRA,1
fr_FRA_lepari_int,2015-04-27,DEU,6.5
en_GBR_guardi_int,2014-09-15,FJI,3
en_CAN_starca_int,2014-06-30,NLD,1
en_GBR_guardi_int,2014-12-01,URY,3.5
en_IND_tindia_int,2014-08-04,MYS,2
en_NZL_nzhera_int,2014-12-01,NAM,1
en_MYS_starmy_int,2015-05-18,UGA,0.5
es_BOL_patria_int,2014-04-21,NIC,5.5
es_VEN_univer_int,2015-06-01,BOL,2
en_MYS_starmy_int,2014-06-09,SYR,8.3333333333
en_CAN_starca_int,2015-03-16,JPN,0.3333333333
en_JPN_jatime_int,2015-02-02,ESP,1
fr_FRA_lmonde_int,2014-09-22,IND,2.5
en_GBR_dailyt_int,2014-12-29,IRQ,1
en_PAK_newint_int,2014-02-10,TWN,1
en_IND_tindia_int,2014-05-12,THA,6.5
en_MYS_starmy_int,2015-05-11,HTI,0.5
en_GBR_guardi_int,2014-10-20,VAT,1.5
en_CHN_mopost_int,2014-12-29,VEN,0.5
en_GBR_guardi_int,2014-02-10,ISR,4
es_MEX_jormex_int,2015-04-20,ARM,1
en_MYS_starmy_int,2015-03-16,SSD,1
en_MYS_starmy_int,2015-02-16,IND,8.8333333333
en_GBR_guardi_int,2014-09-15,ZAF,2.5
fr_BEL_derheu_int,2015-05-04,ISR,1
en_CAN_starca_int,2014-12-15,USA,15
fr_FRA_lmonde_int,2014-04-07,HUN,4
es_CHL_tercer_int,2014-10-27,PRK,1
es_MEX_univer_int,2015-05-04,NGA,2
en_ZWE_chroni_int,2014-12-29,SYR,1
es_MEX_univer_int,2015-01-26,PSE,0.5
en_JPN_jatime_int,2014-12-08,IND,2.5
fr_FRA_lmonde_int,2014-04-21,MEX,0.5
es_ESP_catalu_int,2014-03-31,USA,1
es_VEN_univer_int,2014-11-10,ARG,8.8333333333
en_MLT_tmalta_int,2014-05-19,LBY,11
en_NZL_nzhera_int,2015-01-19,ESP,4
en_MLT_tmalta_int,2014-06-23,LTU,0.5
en_GBR_dailyt_int,2014-06-23,GEO,0.3333333333
en_NZL_nzhera_int,2014-12-22,MAR,1
es_CHL_mercur_int,2014-05-12,CYP,0.5
es_BOL_patria_int,2014-05-26,VAT,2.5
es_BOL_larazo_int,2015-01-19,CUB,2.5
en_USA_nytime_int,2015-03-23,XK,1
fr_BEL_lesoir_int,2014-10-27,DEU,1
en_JPN_jatime_int,2014-11-17,ISR,2
en_IND_tindia_int,2014-11-10,GBR,3.5
en_GBR_guardi_int,2014-12-22,SAU,1
en_NZL_nzhera_int,2015-04-20,EGY,9.5
fr_FRA_lepari_int,2015-03-23,UKR,1
en_NZL_nzhera_int,2015-03-09,ROU,6.8333333333
fr_FRA_lepari_int,2015-01-26,GRC,19
fr_FRA_lepari_int,2014-04-14,GIN,1
en_SGP_twoday_int,2015-04-27,ARM,0.5
fr_BEL_derheu_int,2014-07-14,RUS,5.6666666667
en_JPN_jatime_int,2015-01-26,IND,1
en_IND_tindia_int,2015-06-08,TUR,4
en_MYS_starmy_int,2014-05-19,PHL,3.3333333333
fr_BEL_lesoir_int,2014-01-27,DEU,0.5
en_NZL_nzhera_int,2014-02-24,GNB,0.5
en_SGP_twoday_int,2015-06-22,UZB,0.3333333333
es_BOL_patria_int,2014-08-11,ECU,2.5
es_ESP_elpais_int,2014-10-13,SYR,2.5
en_IND_tindia_int,2014-04-21,IRQ,2
en_JPN_jatime_int,2014-09-29,NRU,0.5
en_GBR_guardi_int,2014-04-07,UKR,33.6666666667
en_GBR_guardi_int,2014-07-14,SYR,4
en_SGP_twoday_int,2015-02-02,ARG,11
es_CHL_tercer_int,2014-09-22,DOM,0.5
en_IND_hindti_int,2014-09-22,IRQ,1.3333333333
en_NZL_nzhera_int,2015-04-27,IRQ,14.8333333333
en_USA_nytime_int,2015-05-18,AFG,3
fr_BEL_lesoir_int,2014-04-14,CHN,3
en_IND_tindia_int,2014-12-22,MDG,1
en_IND_tindia_int,2015-06-01,EGY,3.5
en_SGP_twoday_int,2015-05-25,RWA,0.5
fr_FRA_lepari_int,2014-04-21,ITA,2
en_SGP_twoday_int,2014-11-17,XK,3
es_ESP_catalu_int,2014-04-07,GBR,1.5
es_CHL_tercer_int,2014-07-07,CUB,1
en_MLT_tmalta_int,2015-01-26,ITA,5
en_IND_tindia_int,2015-01-12,AFG,3
en_SGP_twoday_int,2014-12-29,AFG,4
en_SGP_twoday_int,2014-08-18,PER,1
en_GBR_guardi_int,2014-10-13,LBR,5
fr_FRA_lmonde_int,2014-01-13,AUS,7
en_CHN_mopost_int,2014-12-29,GRC,4
en_AUS_hersun_int,2014-09-22,USA,1.5
es_CHL_tercer_int,2014-08-18,DEU,1.5
en_GBR_guardi_int,2014-11-10,QAT,1
en_CAN_starca_int,2014-09-08,IRN,2
en_JPN_jatime_int,2015-05-25,LBY,2.5
es_ESP_elpais_int,2014-07-07,TUR,2
fr_DZA_elwata_int,2014-02-17,RUS,1
fr_FRA_lmonde_int,2014-12-01,MAR,1
es_ARG_nacion_int,2015-05-18,SLV,2.5
fr_FRA_lmonde_int,2014-11-17,POL,0.6666666667
es_ESP_elpais_int,2014-07-21,NLD,6.5
en_GBR_guardi_int,2015-03-02,LBR,1
en_USA_nytime_int,2015-01-12,MOZ,2
fr_DZA_xpress_int,2015-02-09,LBY,2
en_NZL_nzhera_int,2015-06-08,MDV,0.5
es_MEX_univer_int,2014-03-24,YEM,1
fr_BEL_derheu_int,2014-09-08,USA,9.8333333333
en_GBR_dailyt_int,2014-12-01,GRC,3
en_MYS_starmy_int,2014-05-05,NER,4
en_USA_wapost_int,2015-05-04,CHN,8.1666666667
en_NZL_nzhera_int,2014-01-13,GUY,3
en_SGP_twoday_int,2014-08-11,BRA,12
es_BOL_patria_int,2014-10-20,HTI,1
en_USA_nytime_int,2014-10-06,ETH,1
fr_FRA_lmonde_int,2014-06-30,AFG,4
en_MYS_starmy_int,2015-05-25,RUS,26
en_SGP_twoday_int,2014-12-15,CUB,46.8333333333
fr_FRA_lmonde_int,2014-02-10,GBR,10
en_GBR_dailyt_int,2015-02-16,AUS,10
en_IND_hindti_int,2014-09-01,PSE,1.5
en_USA_wapost_int,2015-06-01,TUR,6
en_GBR_dailyt_int,2014-04-14,DEU,1.5
es_MEX_univer_int,2015-06-15,ARG,1
en_IND_tindia_int,2015-05-04,CHN,16
es_MEX_jormex_int,2015-02-16,BOL,1
en_CHN_chinad_int,2014-03-24,LBY,1
es_ARG_nacion_int,2014-12-01,DEU,2
en_USA_nytime_int,2014-12-08,DEU,9
en_MLT_tmalta_int,2014-07-28,PAK,1
es_BOL_patria_int,2014-12-22,UKR,1
fr_BEL_lesoir_int,2014-06-23,SYR,1
en_JPN_jatime_int,2015-01-05,TWN,1.3333333333
en_IND_tindia_int,2014-11-24,AUS,1
en_SGP_twoday_int,2014-12-08,ZAF,7
en_MYS_starmy_int,2015-01-19,NPL,2
fr_DZA_xpress_int,2015-05-11,NGA,1
en_GBR_guardi_int,2014-04-28,ARG,2
en_IND_tindia_int,2014-02-10,BGR,1
en_CHN_mopost_int,2015-01-19,BRA,1
en_NZL_nzhera_int,2014-05-12,BGR,0.3333333333
en_IND_tindia_int,2015-03-02,NGA,2.5
en_GBR_guardi_int,2014-01-27,LBY,2
en_CHN_chinad_int,2014-09-01,TUR,1
en_MYS_starmy_int,2014-12-08,CAF,0.5
en_ZWE_chroni_int,2014-12-22,CHN,1
en_GBR_dailyt_int,2015-02-23,SLE,1
en_GBR_dailyt_int,2014-07-28,PAK,1
en_CHN_mopost_int,2014-12-29,GBR,8.5
es_MEX_jormex_int,2015-03-23,FRA,2
es_MEX_univer_int,2015-01-19,NGA,1
en_IND_tindia_int,2015-02-02,PRK,1.5
es_ESP_catalu_int,2014-10-20,COD,1
es_CHL_mercur_int,2014-12-08,DEU,1.5
fr_FRA_lmonde_int,2013-12-30,ROU,0.8333333333
en_SGP_twoday_int,2015-06-22,KOR,14.5
en_GBR_guardi_int,2014-02-03,MAR,2
en_NZL_nzhera_int,2014-12-01,PHL,17.5
fr_FRA_lmonde_int,2014-01-20,RUS,4
en_GBR_guardi_int,2015-03-02,ESH,3
en_PAK_newint_int,2014-10-27,TWN,0.5
fr_FRA_lmonde_int,2014-03-10,MEX,1
en_NZL_nzhera_int,2014-08-25,LBN,2
en_PAK_newint_int,2014-04-28,TUR,3
en_NGA_thiday_int,2015-06-01,BEN,1
fr_CAN_jmontr_int,2014-07-28,UKR,2.5
en_CAN_starca_int,2014-06-16,JPN,1
en_MLT_tmalta_int,2014-10-27,HKG,1
en_GBR_guardi_int,2014-08-25,CAN,2.1666666667
en_IND_tindia_int,2014-07-28,ISR,4.5
en_NZL_nzhera_int,2014-11-10,UKR,11.3333333333
es_CHL_tercer_int,2015-06-29,VAT,0.5
en_MYS_starmy_int,2014-06-16,BRA,3
es_MEX_univer_int,2015-03-09,SRB,1
es_MEX_univer_int,2014-03-17,CYP,1
en_MYS_starmy_int,2015-01-19,USA,2.5
fr_FRA_lmonde_int,2014-12-01,IRQ,6
en_IND_hindti_int,2015-04-06,AUS,1
en_MYS_starmy_int,2015-06-15,AFG,2.5
es_MEX_univer_int,2014-12-22,TUN,1.3333333333
en_USA_wapost_int,2015-05-11,BDI,6.5
en_SGP_twoday_int,2014-07-14,DEU,5.4166666667
en_NZL_nzhera_int,2015-02-09,ESP,14
en_MYS_starmy_int,2015-03-30,PSE,3.5
en_USA_wapost_int,2015-06-22,VAT,1
en_MYS_starmy_int,2015-03-09,CHL,2
en_MYS_starmy_int,2014-07-14,LBY,23.5
en_GBR_dailyt_int,2015-06-08,DEU,3
en_GBR_guardi_int,2013-12-30,SAU,1
es_VEN_univer_int,2014-04-07,MLI,1
es_BOL_larazo_int,2015-01-26,GTM,0.5
es_BOL_larazo_int,2015-05-18,VAT,0.5
en_JPN_jatime_int,2014-11-03,SSD,0.5
en_AUS_austra_int,2014-02-10,CHE,2
es_BOL_patria_int,2014-04-21,UKR,3.3333333333
en_GBR_guardi_int,2015-02-09,LVA,1
es_ARG_nacion_int,2015-06-01,HND,1
en_MLT_tmalta_int,2014-12-22,AUS,3
en_CHN_chinad_int,2015-03-09,ZAF,1
en_NZL_nzhera_int,2014-01-06,NPL,2
en_USA_nytime_int,2015-03-09,IRQ,8.5
en_JPN_jatime_int,2015-01-26,LBN,0.8333333333
en_MYS_starmy_int,2015-05-25,DJI,0.3333333333
en_ZWE_chroni_int,2014-08-04,LBN,0.5
es_ESP_elpais_int,2014-08-25,SSD,1
en_GBR_dailyt_int,2014-06-23,MYS,0.5
en_IND_tindia_int,2014-08-11,JPN,2
en_SGP_twoday_int,2014-06-23,GEO,0.5
es_MEX_univer_int,2014-12-15,IDN,4
en_MYS_starmy_int,2014-06-09,CIV,2
es_MEX_univer_int,2015-04-20,KEN,0.5
en_CHN_chinad_int,2014-11-03,SWE,1
en_GBR_guardi_int,2014-12-22,AFG,3.5
en_GBR_guardi_int,2015-01-05,GRC,3
en_SGP_twoday_int,2015-04-20,NZL,1.5
en_AUS_austra_int,2015-02-09,USA,11.8333333333
en_NZL_nzhera_int,2014-04-14,ITA,8.5
en_CHN_mopost_int,2014-03-03,NER,0.5
en_SGP_twoday_int,2014-10-06,PHL,0.5
en_AUS_austra_int,2014-05-19,LTU,1
en_GBR_guardi_int,2015-03-23,AZE,1
en_USA_nytime_int,2015-06-08,CAN,5
en_CAN_starca_int,2015-04-27,KOR,1
fr_BEL_lesoir_int,2014-09-22,DEU,1
en_NZL_nzhera_int,2014-10-06,VNM,3.5
fr_BEL_lesoir_int,2014-11-24,TUR,2
en_CAN_starca_int,2014-04-14,IRN,1
en_CAN_starca_int,2015-02-23,KEN,1
en_USA_wapost_int,2015-04-06,EGY,3
en_IND_tindia_int,2014-10-13,CHN,10.3333333333
en_MLT_tmalta_int,2014-08-04,UKR,9.5
en_NZL_nzhera_int,2015-06-01,QAT,4.5
en_USA_nytime_int,2014-04-21,NGA,1
fr_DZA_xpress_int,2015-01-05,KOR,0.5
en_ZWE_chroni_int,2015-05-11,ZMB,1
fr_FRA_lmonde_int,2015-06-15,EGY,4
es_ARG_nacion_int,2014-11-10,NGA,2
fr_FRA_lepari_int,2014-07-14,VEN,1
fr_BEL_lesoir_int,2014-11-03,ZAF,1
es_ESP_elpais_int,2014-04-21,NLD,2
en_GBR_guardi_int,2014-05-19,TUR,10
es_ESP_catalu_int,2015-02-16,IRQ,1
en_MLT_tmalta_int,2014-09-22,DEU,1.5
fr_FRA_lmonde_int,2015-06-01,BGD,0.5
en_SGP_twoday_int,2015-01-12,ITA,9
es_VEN_univer_int,2014-11-17,AFG,4
fr_BEL_lesoir_int,2014-02-17,MAR,3
en_JPN_jatime_int,2014-07-21,TWN,2
fr_BEL_derheu_int,2015-05-11,PRK,1
fr_CAN_jmontr_int,2014-10-06,SYR,14
es_MEX_jormex_int,2014-11-24,ESP,3
fr_FRA_lepari_int,2015-03-16,SWE,3
en_SGP_twoday_int,2014-07-28,MLT,0.3333333333
en_SGP_twoday_int,2015-06-15,SYR,33.6666666667
en_IND_hindti_int,2015-06-01,RUS,1.8333333333
en_MYS_starmy_int,2014-12-22,PAK,2
en_NGA_thiday_int,2014-12-22,AFG,1
en_SGP_twoday_int,2015-04-20,MLI,1
en_CHN_chinad_int,2014-07-21,MLI,3.5
en_SGP_twoday_int,2014-09-08,POL,3
es_ARG_nacion_int,2014-08-11,BRA,9
en_NZL_nzhera_int,2014-07-28,RUS,36.8333333333
es_ESP_catalu_int,2014-04-28,UKR,14.5
en_USA_nytime_int,2014-07-07,CHN,31.5
en_CAN_starca_int,2014-12-29,ITA,4.5
en_MLT_tmalta_int,2014-12-01,VAT,3
en_JPN_jatime_int,2014-09-29,EGY,1
en_MYS_starmy_int,2014-08-25,COG,2.5
fr_BEL_lesoir_int,2014-04-28,CAN,2
es_MEX_univer_int,2014-08-25,HKG,0.5
es_CHL_mercur_int,2015-06-01,IRQ,3
en_GBR_guardi_int,2014-09-29,AFG,11.5
en_JPN_jatime_int,2014-09-01,AUS,0.5
en_NZL_nzhera_int,2015-01-05,AUS,8.25
en_ZWE_chroni_int,2015-05-25,TUN,1
es_CHL_mercur_int,2014-04-28,EGY,4
fr_DZA_xpress_int,2014-06-16,AUT,1
es_CHL_mercur_int,2014-05-05,ATG,1
en_NZL_nzhera_int,2014-10-27,BGD,9
en_MYS_starmy_int,2015-03-02,CHL,3
en_MYS_starmy_int,2015-01-26,AUT,0.3333333333
es_ARG_nacion_int,2014-03-17,TUR,2
en_CAN_starca_int,2014-01-06,ISR,7
es_VEN_univer_int,2014-11-03,GBR,4.5
en_NZL_nzhera_int,2014-03-17,UGA,2
en_SGP_twoday_int,2014-06-02,KHM,1
es_CHL_tercer_int,2015-06-22,NLD,1
fr_FRA_lepari_int,2014-11-03,USA,14
en_GBR_guardi_int,2014-06-23,IRQ,37.5
en_CHN_chinad_int,2013-12-30,PSE,3.5
fr_DZA_xpress_int,2015-05-18,MAR,1.3333333333
es_BOL_patria_int,2014-04-28,ARG,1
en_CHN_mopost_int,2014-05-05,TUR,1
en_NZL_nzhera_int,2014-06-02,COG,2
en_GBR_guardi_int,2014-06-09,IND,7.5
en_CHN_chinad_int,2014-03-31,CHE,1
en_MYS_starmy_int,2014-06-30,PRK,10.1666666667
en_IND_tindia_int,2014-05-05,IRQ,1
en_NGA_thiday_int,2014-01-20,AUS,1
en_IND_hindti_int,2015-06-22,PSE,1.5
en_GBR_guardi_int,2014-07-14,UKR,29.6666666667
en_IND_tindia_int,2015-03-30,ISR,3.3333333333
en_GBR_dailyt_int,2014-03-17,UKR,45.5
en_NZL_nzhera_int,2014-07-14,PRK,6
en_CAN_starca_int,2014-07-28,GBR,0.5
en_GBR_dailyt_int,2014-03-31,AUS,9
en_SGP_twoday_int,2014-07-21,SOM,1
es_VEN_univer_int,2014-12-29,AFG,5
es_VEN_univer_int,2014-07-28,PSE,47.25
en_NZL_nzhera_int,2014-02-10,GTM,5
es_VEN_univer_int,2014-03-31,PRT,1
en_GBR_dailyt_int,2014-11-17,BRA,1
es_VEN_univer_int,2014-11-10,VNM,0.5
en_GBR_guardi_int,2015-06-15,NGA,1
es_BOL_patria_int,2014-11-03,CHE,1
en_SGP_twoday_int,2015-03-09,RWA,1
en_ZWE_chroni_int,2015-06-22,KEN,1.5
en_GBR_dailyt_int,2014-02-10,RUS,6.5
es_CHL_tercer_int,2015-03-30,JAM,1
en_PAK_newint_int,2014-12-01,PSE,0.5
en_CHN_mopost_int,2014-03-10,FRA,3.5
fr_FRA_lmonde_int,2014-03-10,SAU,0.5
en_GBR_guardi_int,2014-12-15,ISR,4.5
fr_DZA_xpress_int,2014-01-06,PSE,1
en_SGP_twoday_int,2014-09-15,PAK,4
en_MYS_starmy_int,2015-02-16,CHN,13.8333333333
en_CHN_mopost_int,2015-03-30,FRA,4.5
fr_DZA_xpress_int,2014-12-08,IRQ,1
es_CHL_tercer_int,2015-01-19,VAT,1.3333333333
en_CAN_starca_int,2014-12-22,AUS,1
en_IND_tindia_int,2015-03-30,UKR,2
en_GBR_guardi_int,2014-06-02,VEN,1
en_MYS_starmy_int,2014-05-19,JPN,4.8333333333
fr_DZA_xpress_int,2014-05-12,SYR,4.8333333333
es_MEX_univer_int,2015-03-09,DEU,2.5
en_MYS_starmy_int,2015-02-02,GBR,6.5
en_MLT_tmalta_int,2015-04-27,VAT,4
fr_CAN_jmontr_int,2014-09-15,UKR,4.8333333333
es_ESP_elpais_int,2015-02-09,BEL,3.5
es_VEN_univer_int,2015-01-26,BRA,4.5
es_MEX_univer_int,2015-06-01,LBY,1
es_MEX_univer_int,2015-02-02,GEO,1
en_CHN_chinad_int,2014-01-20,UZB,0.3333333333
en_JPN_jatime_int,2015-03-23,HUN,1
fr_FRA_lepari_int,2015-03-09,USA,4.5
fr_CAN_jmontr_int,2014-07-07,VAT,2
en_IND_tindia_int,2014-05-26,UKR,12
fr_FRA_lepari_int,2015-01-12,CHN,1
es_VEN_univer_int,2014-09-08,CUB,5
fr_BEL_lesoir_int,2014-09-01,ZAF,0.5
es_MEX_univer_int,2014-08-04,VAT,6.8333333333
en_NZL_nzhera_int,2014-01-13,UGA,2.3333333333
en_NZL_nzhera_int,2014-02-24,JPN,21.8333333333
en_GBR_guardi_int,2013-12-30,ZAF,2
es_BOL_larazo_int,2014-09-08,PRK,1
en_NZL_nzhera_int,2014-01-13,THA,18
en_SGP_twoday_int,2014-10-13,FRA,7.1666666667
en_PAK_newint_int,2014-06-23,SDN,1
en_GBR_guardi_int,2015-02-02,KHM,0.5
es_MEX_univer_int,2015-03-23,EGY,0.8333333333
en_MYS_starmy_int,2014-04-21,IRQ,5
en_IND_tindia_int,2014-04-21,GBR,1.5
en_GBR_guardi_int,2015-02-16,DEU,7.5
en_PAK_newint_int,2014-10-27,USA,10.5
en_GBR_guardi_int,2014-07-21,MEX,1.5
es_CHL_tercer_int,2014-05-19,KOR,1
es_BOL_patria_int,2014-06-16,IND,2
en_SGP_twoday_int,2014-12-08,PRK,1.8333333333
en_AUS_austra_int,2014-09-15,FRA,2.3333333333
es_VEN_univer_int,2015-05-18,BDI,2
en_ZWE_chroni_int,2014-09-08,ZAF,3
en_MYS_starmy_int,2014-10-27,THA,3
es_BOL_larazo_int,2014-08-11,GIN,0.25
es_CHL_mercur_int,2015-04-20,KEN,1
en_GBR_guardi_int,2014-07-28,VEN,2
en_GBR_guardi_int,2015-03-23,AFG,8.5
en_IND_tindia_int,2014-09-29,LVA,1
fr_BEL_derheu_int,2014-08-04,BGD,1
en_GBR_dailyt_int,2014-08-25,SOM,1
en_MLT_tmalta_int,2014-04-28,TUR,1
en_NGA_thiday_int,2015-06-08,AUS,1.5
en_MYS_starmy_int,2015-03-02,MMR,6
es_CHL_mercur_int,2015-05-04,NPL,9
fr_FRA_lmonde_int,2014-05-05,COL,2
es_MEX_jormex_int,2014-06-09,EGY,1
en_GBR_dailyt_int,2015-02-16,EGY,3.5
en_CHN_mopost_int,2014-07-28,LBR,2
es_MEX_jormex_int,2014-03-31,RUS,2
en_GBR_guardi_int,2014-01-20,MEX,1.5
en_SGP_twoday_int,2014-11-10,IRQ,36.8333333333
es_CHL_mercur_int,2014-05-26,SYC,0.5
en_NZL_nzhera_int,2015-04-20,USA,205.6666666667
es_CHL_mercur_int,2015-01-05,SLV,1
en_AUS_austra_int,2015-03-30,SAU,0.5
en_GBR_dailyt_int,2015-03-16,LBR,1
en_USA_wapost_int,2014-12-15,SAU,2
fr_DZA_xpress_int,2014-05-26,SOM,1.5
fr_CAN_jmontr_int,2014-08-04,ZAF,1
es_BOL_patria_int,2014-11-10,GBR,0.5
en_NZL_nzhera_int,2014-04-14,DZA,8
